Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed,result_num,osm_id,display_name,category,type,latlong,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
19DS44682L,2019-01-15,4640 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","435717735","4640, South Ashland Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80951115952408,-87.66488609650408",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44696L,2019-01-15,4612 S ASHLAND AVE,Chicago,IL,STRTSAN,$50.00,"0","209709557","4612, South Ashland Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8099476,-87.66531294966859",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44727L,2019-01-15,4545 S ASHLAND AVE,Chicago,IL,STRTSAN,$50.00,"0","435717718","4545, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8114027459683,-87.66493390600849",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44739L,2019-01-15,4410 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4410, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81377265296897,-87.66521202415434",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44780L,2019-01-15,4400 S ASHLAND AVE,Chicago,IL,STRTSAN,$50.00,"0","209709046","4400-4406, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.813823400000004,-87.66561941460466",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44828L,2019-01-15,4456 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","209709196","4456, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8124799,-87.66545605769683",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DS44834L,2019-01-15,1543 W 46TH ST,Chicago,IL,STRTSAN,$500.00,"0","209708323","1543, West 46th Street, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81000485,-87.66425376456539",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DT000374,2019-01-29,538 W 43RD ST,Chicago,IL,TRANPORT,$500.00,"0","1025702223","538, West 43rd Street, Canaryville, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,house,"41.81650515,-87.63995670726575",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
19DT000375,2019-01-29,3959 S MORGAN ST,Chicago,IL,TRANPORT,$110.00,"0","210164578","3955-3959, South Morgan Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.82169295,-87.65031381016284",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75523L,2020-01-21,2042 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708590","Pizza Hut, 2042, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,restaurant,"41.80881765,-87.67630327540712",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75556L,2020-01-21,1724 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","319545525","1724, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.808653521240686,-87.66832056709748",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75558L,2020-01-21,4410 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","435717723","4410, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81377265296897,-87.66521202415434",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75580L,2020-01-21,4456 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","209709196","4456, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8124799,-87.66545605769683",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75583L,2020-01-21,4518 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","209709299","4518-4522, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81156925,-87.66544286921518",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75589L,2020-01-21,2000 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708304","Burger King, 2000, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fast_food,"41.8087474,-87.67544458314194",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75602L,2020-01-21,1614 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708331","Walgreens, 1614, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.80882115,-87.66587232671927",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75640L,2020-01-21,4443 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","479991256","BP, 4443, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8125813,-87.66476075811283",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75650L,2020-01-21,2307 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","56722602","2307, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80834922547095,-87.6822047333861",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75650L,2020-01-21,2307 W 47TH ST,Chicago,IL,STRTSAN,$300.00,"0","56722602","2307, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80834922547095,-87.6822047333861",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75730L,2020-01-21,1816 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","319545525","1816, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80863247477542,-87.67050013971117",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75730L,2020-01-21,1816 W 47TH ST,Chicago,IL,STRTSAN,$300.00,"0","319545525","1816, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80863247477542,-87.67050013971117",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75740L,2020-01-21,1737 W 47TH ST,Chicago,IL,STRTSAN,$500.00,"0","209708451","1737, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8084097,-87.668940777639",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75771L,2020-01-21,2021 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209700751","2021, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.808266450000005,-87.67555657727985",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75868L,2020-01-21,1910 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","319545525","1910, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80860846770642,-87.67264533403684",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75914L,2020-01-21,1643 W 47TH ST,Chicago,IL,STRTSAN,$0.00,"0","319545525","1643, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80850550671488,-87.66672785640444",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75914L,2020-01-21,1643 W 47TH ST,Chicago,IL,STRTSAN,$500.00,"0","319545525","1643, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80850550671488,-87.66672785640444",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75914L,2020-01-21,1643 W 47TH ST,Chicago,IL,STRTSAN,$600.00,"0","319545525","1643, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80850550671488,-87.66672785640444",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75985L,2020-01-21,1958 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708579","Citgo, 1958, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8087695,-87.67431761162888",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75787L,2020-01-22,5421 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","435350316","5421, South Ashland Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79550510335157,-87.6645155630733",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75787L,2020-01-22,5421 S ASHLAND AVE,Chicago,IL,STRTSAN,$300.00,"0","435350316","5421, South Ashland Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79550510335157,-87.6645155630733",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75798L,2020-01-22,5407 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435350316","5407, South Ashland Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79566323100548,-87.66452076892199",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75909L,2020-01-22,2057 W GARFIELD BLVD,Chicago,IL,STRTSAN,$50.00,"0","435652384","2057, West Garfield Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.793978608086746,-87.67620174497404",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75953L,2020-01-22,2111 W GARFIELD BLVD,Chicago,IL,STRTSAN,$150.00,"0","435652384","2111, West Garfield Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.79396765363164,-87.67709831281992",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS75986L,2020-01-22,4949 S SEELEY AVE,Chicago,IL,STRTSAN,$50.00,"0","209703329","4949-4951, South Seeley Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8034022,-87.67552959207137",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76000L,2020-01-22,4959 S DAMEN AVE,Chicago,IL,STRTSAN,$500.00,"0","855742957","4959, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80373674636203,-87.67445854158005",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76064L,2020-01-22,4945 S HOYNE AVE,Chicago,IL,STRTSAN,$150.00,"0","209703293","4945, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8035458,-87.6767455399312",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76065L,2020-01-22,4956 S HOYNE AVE,Chicago,IL,STRTSAN,$150.00,"0","209703373","4956, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.80315145,-87.67748857025",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76087L,2020-01-22,5055 S WINCHESTER AVE,Chicago,IL,STRTSAN,$150.00,"0","24113542","5055, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8015548,-87.67319052",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76169L,2020-01-22,1756 W 48TH ST,Chicago,IL,STRTSAN,$0.00,"0","196358035","1756, West 48th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80682238755404,-87.6693940006026",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76199L,2020-01-22,4803 S SEELEY AVE,Chicago,IL,STRTSAN,$150.00,"0","209702174","4803, South Seeley Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8065349,-87.67541325709175",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76201L,2020-01-22,4738 S DAMEN AVE,Chicago,IL,STRTSAN,$150.00,"0","855742957","4738, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80777351987289,-87.67477821561096",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76210L,2020-01-22,2034 W 51ST ST,Chicago,IL,STRTSAN,$500.00,"0","209700785","2034, West 51st Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.801478849999995,-87.67594140222127",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76293L,2020-01-22,4955 S HOYNE AVE,Chicago,IL,STRTSAN,$50.00,"0","196357978","4955, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8035550697327,-87.67688125908616",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76304L,2020-01-22,5048 S DAMEN AVE,Chicago,IL,STRTSAN,$500.00,"0","855742957","5048, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80238191235015,-87.67464753178257",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS76344L,2020-01-22,2023 W 50TH ST,Chicago,IL,STRTSAN,$500.00,"0","209700757","2023, West 50th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60632, United States",building,yes,"41.802826350000004,-87.67559707507877",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS79222L,2020-01-22,1756 W 48TH ST,Chicago,IL,STRTSAN,$150.00,"0","196358035","1756, West 48th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80682238755404,-87.6693940006026",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DT000511,2020-01-22,4251 S PACKERS ,Chicago,IL,TRANPORT,$150.00,"0","1192571203","4251, South Packers Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81656012229983,-87.65854935665607",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS77386L,2020-02-07,5000 S WOLCOTT AVE,Chicago,IL,STRTSAN,$0.00,"0","232560776","5000, South Wolcott Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802946,-87.672207",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS77386L,2020-02-07,5000 S WOLCOTT AVE,Chicago,IL,STRTSAN,$150.00,"0","232560776","5000, South Wolcott Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802946,-87.672207",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS78578L,2020-02-27,4800 S HONORE ST,Chicago,IL,STRTSAN,$150.00,"0","209702146","4800, South Honore Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.806523150000004,-87.67133341375535",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS78654L,2020-02-28,5013 S WINCHESTER AVE,Chicago,IL,STRTSAN,$0.00,"0","24113542","5013, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802651873466125,-87.67321679696319",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
20DS78676L,2020-02-28,5004 S WINCHESTER AVE,Chicago,IL,STRTSAN,$0.00,"0","24113542","5004, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802894449878536,-87.67344286124697",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20313M,2021-02-04,4856 S HERMITAGE AVE,Chicago,IL,STRTSAN,$50.00,"0","196357967","4856, South Hermitage Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.805725013726544,-87.66864911800032",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20384M,2021-02-08,5004 S WINCHESTER AVE,Chicago,IL,STRTSAN,$150.00,"0","24113542","5004, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802894449878536,-87.67344286124697",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20384M,2021-02-08,5004 S WINCHESTER AVE,Chicago,IL,STRTSAN,$300.00,"0","24113542","5004, South Winchester Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.802894449878536,-87.67344286124697",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20685M,2021-02-12,4443 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","479991256","BP, 4443, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8125813,-87.66476075811283",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20686M,2021-02-12,4420 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4420, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81361030591629,-87.66520804919287",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20686M,2021-02-12,4420 S ASHLAND AVE,Chicago,IL,STRTSAN,$600.00,"0","435717723","4420, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81361030591629,-87.66520804919287",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20687M,2021-02-12,1808 W 47TH ST,Chicago,IL,STRTSAN,$0.00,"0","209708486","Church's Chicken, 1808, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fast_food,"41.80884135,-87.67026369962687",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20688M,2021-02-12,4601 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","209709499","4601, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81029255,-87.66461111437857",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20689M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20689M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$300.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20690M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20690M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$600.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20691M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20691M,2021-02-12,4412 S ASHLAND AVE,Chicago,IL,STRTSAN,$600.00,"0","435717723","4412, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.813740183562764,-87.66521122898521",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20692M,2021-02-12,4416 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4416, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81367524474635,-87.66520963881065",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20692M,2021-02-12,4416 S ASHLAND AVE,Chicago,IL,STRTSAN,$600.00,"0","435717723","4416, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81367524474635,-87.66520963881065",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20693M,2021-02-12,4426 S ASHLAND AVE,Chicago,IL,STRTSAN,$500.00,"0","435717723","4426, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81351289767122,-87.6652056647662",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20694M,2021-02-12,1614 W 47TH ST,Chicago,IL,STRTSAN,$150.00,"0","209708331","Walgreens, 1614, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.80882115,-87.66587232671927",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DT00026A,2021-02-20,801 W GARFIELD BLVD,Chicago,IL,TRANPORT,$150.00,"0","435652393","801, West Garfield Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.794383866263594,-87.64534753156107",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DT00027A,2021-02-20,5101 S HALSTED ST,Chicago,IL,TRANPORT,$150.00,"0","210160343","Citgo, 5101, South Halsted Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",shop,convenience,"41.801288799999995,-87.64490358437142",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DT00030A,2021-02-20,5101 S ASHLAND AVE,Chicago,IL,TRANPORT,$150.00,"0","209703708","5101-5105, South Ashland Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60636, United States",building,yes,"41.80103685,-87.6642638049602",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20635M,2021-02-22,5048 S DAMEN AVE,Chicago,IL,STRTSAN,$0.00,"0","855742957","5048, South Damen Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.80238191235015,-87.67464753178257",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20699M,2021-02-22,2010 W 51ST ST,Chicago,IL,STRTSAN,$50.00,"0","493144600","2010, West 51st Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.801304002987095,-87.67538185363232",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
21DS20699M,2021-02-22,2010 W 51ST ST,Chicago,IL,STRTSAN,$500.00,"0","493144600","2010, West 51st Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.801304002987095,-87.67538185363232",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03406M,2022-01-06,4701 S WESTERN BLVD,Chicago,IL,STRTSAN,$500.00,"0","209701460","Amstar, 4701, South Western Boulevard, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8081992,-87.68358648016489",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DT000695,2022-01-10,610 W 43RD PL,Chicago,IL,TRANPORT,$50.00,"0","210528462","610, West 43rd Place, Canaryville, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81554275,-87.64138803436926",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03741M,2022-01-15,2053 W 53RD ST,Chicago,IL,STRTSAN,$300.00,"0","209700857","2053, West 53rd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.79733160000001,-87.67654533853104",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03741M,2022-01-15,2053 W 53RD ST,Chicago,IL,STRTSAN,$500.00,"0","209700857","2053, West 53rd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.79733160000001,-87.67654533853104",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03741M,2022-01-15,2053 W 53RD ST,Chicago,IL,STRTSAN,$600.00,"0","209700857","2053, West 53rd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.79733160000001,-87.67654533853104",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03535M,2022-01-25,4955 S HOYNE AVE,Chicago,IL,STRTSAN,$50.00,"0","196357978","4955, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8035550697327,-87.67688125908616",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03843M,2022-01-27,4949 S SEELEY AVE,Chicago,IL,STRTSAN,$150.00,"0","209703329","4949-4951, South Seeley Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.8034022,-87.67552959207137",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03899M,2022-01-27,2010 W 51ST ST,Chicago,IL,STRTSAN,$50.00,"0","493144600","2010, West 51st Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.801304002987095,-87.67538185363232",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS03906M,2022-01-27,4955 S HOYNE AVE,Chicago,IL,STRTSAN,$0.00,"0","196357978","4955, South Hoyne Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.8035550697327,-87.67688125908616",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04249M,2022-02-05,5435 S JUSTINE ST,Chicago,IL,STRTSAN,$500.00,"0","210161389","5435, South Justine Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.7948612,-87.66291525138888",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
22DS04178M,2022-02-07,1614 W 47TH ST,Chicago,IL,STRTSAN,$0.00,"0","209708331","Walgreens, 1614, West 47th Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,pharmacy,"41.80882115,-87.66587232671927",NEW CITY,"0","134636963.254","0","61","61","0","0","48133.595961"
