docket,cleaned_address,latlong,community,ward_1523,lat,long
22DT001140,3224 W 55TH ST,"41.7931667,-87.7279617",WEST ELSDON,23,41.7931667,-87.7279617
21DT001307,4200 W 55TH ST,"41.793335,-87.72849334040652",WEST ELSDON,23,41.793335,-87.72849334040652
22DS03757M,5132 S WESTERN AVE,"41.80013205,-87.68462012228682",GAGE PARK,14,41.80013205,-87.68462012228682
21DT002798,5059 S CALIFORNIA,"41.80202233458039,-87.69391795409493",GAGE PARK,14,41.80202233458039,-87.69391795409493
20DS78494L,5841 S OAKLEY AVE,"41.787782334869355,-87.68101574886897",GAGE PARK,16,41.787782334869355,-87.68101574886897
21DT002797,2724 W 51ST ST,"41.8012191,-87.69261787013326",GAGE PARK,14,41.8012191,-87.69261787013326
20DS75871L,5001 S WESTERN BLVD,"41.802838,-87.683592",GAGE PARK,15,41.802838,-87.683592
22DS03847M,5312 S WESTERN AVE,"41.79693025,-87.68470140941389",GAGE PARK,15,41.79693025,-87.68470140941389
20DS78417L,5628 S WESTERN AVE,"41.7914865,-87.68431075730939",GAGE PARK,15,41.7914865,-87.68431075730939
22DS03412M,5057 S WESTERN BLVD,"41.801687082255555,-87.68357172434098",GAGE PARK,15,41.801687082255555,-87.68357172434098
20DS75718L,2301 W GARFIELD BLVD,"41.79326255,-87.68149824492853",GAGE PARK,15,41.79326255,-87.68149824492853
20DS77767L,5600 S WASHTENAW AVE,"41.79179,-87.691418",GAGE PARK,15,41.79179,-87.691418
22DS03408M,5035 S WESTERN BLVD,"41.8018089,-87.6831760248387",GAGE PARK,15,41.8018089,-87.6831760248387
22DT001215,3355 W 55TH ST,"41.79336860456803,-87.70780921699469",GAGE PARK,14,41.79336860456803,-87.70780921699469
22DS03398M,5300 S WESTERN AVE,"41.7973414,-87.68457700323833",GAGE PARK,15,41.7973414,-87.68457700323833
22DT000601,5435 S KEDZIE,"41.79417025,-87.70325585071154",GAGE PARK,14,41.79417025,-87.70325585071154
21DT002971,2400 W 51ST ST,"41.801223,-87.685071",GAGE PARK,14,41.801223,-87.685071
21DT002972,2418 W 51ST ST,"41.801220004421644,-87.68522077891778",GAGE PARK,14,41.801220004421644,-87.68522077891778
22DS03410M,5230 S WESTERN AVE,"41.79834305,-87.68474152381785",GAGE PARK,15,41.79834305,-87.68474152381785
20DS76027L,5644 S WESTERN AVE,"41.79111170095204,-87.68407436808683",GAGE PARK,15,41.79111170095204,-87.68407436808683
21DT002799,5101 S KEDZIE,"41.80053035,-87.70326953742475",GAGE PARK,14,41.80053035,-87.70326953742475
21DT002800,3159 W 51ST ST,"41.8007522467794,-87.70287704408142",GAGE PARK,14,41.8007522467794,-87.70287704408142
21DT000392,5505 S KEDZIE,"41.79331355,-87.70316999639084",GAGE PARK,14,41.79331355,-87.70316999639084
23DT000495,3255 W 53RD ST,"41.79705564926495,-87.70568149924829",GAGE PARK,14,41.79705564926495,-87.70568149924829
21DT002779,6343 W 63RD ST,"41.77760960731438,-87.78036341891323",CLEARING,23,41.77760960731438,-87.78036341891323
21DT002781,6301 S NARRAGANSETT,"41.777128,-87.781138",CLEARING,23,41.777128,-87.781138
21DT002782,6301 S NARRAGANSETT,"41.777128,-87.781138",CLEARING,23,41.777128,-87.781138
20CP007989,6148 S MOODY,"41.78000315,-87.77551645",CLEARING,13,41.78000315,-87.77551645
21DT002805,6259 S OAK PARK,"41.778575230605085,-87.7909251561003",CLEARING,23,41.778575230605085,-87.7909251561003
22DT001342,6107 S HARLEM,"41.779870907609144,-87.80090259324945",CLEARING,23,41.779870907609144,-87.80090259324945
21DT002769,7157 W 59TH ST,"41.78462412788791,-87.80019600163995",CLEARING,23,41.78462412788791,-87.80019600163995
21DT002793,5115 W 63RD ST,"41.77822005234242,-87.74882556359017",CLEARING,13,41.77822005234242,-87.74882556359017
22DT001346,6301 S KNOX,"41.777896,-87.738499",CLEARING,13,41.777896,-87.738499
21DT002804,6754 W 63RD ST,"41.77785365,-87.79070972531005",CLEARING,13,41.77785365,-87.79070972531005
21DT00012A,5840 W 63RD ST,"41.77827365,-87.76809621031556",CLEARING,13,41.77827365,-87.76809621031556
21DT001305,4651 W 63RD ST,"41.77824215,-87.73940741024579",CLEARING,13,41.77824215,-87.73940741024579
21DT002731,6350 W 63RD ST,"41.777892949999995,-87.780662",CLEARING,13,41.777892949999995,-87.780662
21DT002729,6247 S NARRAGANSETT,"41.778396529411765,-87.78118135294118",CLEARING,13,41.778396529411765,-87.78118135294118
21DT002730,6246 S MULLIGAN,"41.77887412715847,-87.78019662620392",CLEARING,13,41.77887412715847,-87.78019662620392
21DT002785,6401 W 63RD ST,"41.777591,-87.781428",CLEARING,23,41.777591,-87.781428
21DT002765,5055 W 63RD ST,"41.778240674980495,-87.74779976455531",CLEARING,13,41.778240674980495,-87.74779976455531
21DT002801,5959 W 63RD ST,"41.77779039172191,-87.77092969224879",CLEARING,13,41.77779039172191,-87.77092969224879
21DT002802,5953 W 63RD ST,"41.77752185,-87.77103803181818",CLEARING,13,41.77752185,-87.77103803181818
21DT002803,6301 S AUSTIN,"41.777316,-87.771362",CLEARING,13,41.777316,-87.771362
21DT002786,6300 S NARRAGANSETT,"41.777123,-87.781358",CLEARING,23,41.777123,-87.781358
21DT002768,5901 S HARLEM,"41.7844823,-87.800469784375",CLEARING,23,41.7844823,-87.800469784375
21DT002770,5901 S HARLEM,"41.7844823,-87.800469784375",CLEARING,23,41.7844823,-87.800469784375
22DT000992,6702 S PULASKI RD,"41.7711177,-87.72298074829975",WEST LAWN,13,41.7711177,-87.72298074829975
22DS04251M,3621 W 69TH ST,"41.76767055,-87.7137200417609",WEST LAWN,13,41.76767055,-87.7137200417609
22DT001142,4425 W 63RD ST,"41.7782984,-87.73333996772448",WEST LAWN,23,41.7782984,-87.73333996772448
22DS04209M,6201 S KOLMAR AVE,"41.780185349999996,-87.73601210218033",WEST LAWN,13,41.780185349999996,-87.73601210218033
22DT001135,6224 S PULASKI RD,"41.78006336,-87.72290984",WEST LAWN,23,41.78006336,-87.72290984
22DT000996,6855 S PULASKI RD,"41.76829160217168,-87.72238783059679",WEST LAWN,13,41.76829160217168,-87.72238783059679
21DT002774,3918 W 63RD ST,"41.778889899999996,-87.72109139313227",WEST LAWN,23,41.778889899999996,-87.72109139313227
22DT000993,6836 S PULASKI RD,"41.76844778691711,-87.72261161538307",WEST LAWN,13,41.76844778691711,-87.72261161538307
21DT002795,4500 W 63RD ST,"41.77891965,-87.73525029466859",WEST LAWN,13,41.77891965,-87.73525029466859
21DT002796,6248 S KILBOURN,"41.779673276595894,-87.73511098978132",WEST LAWN,13,41.779673276595894,-87.73511098978132
22DT000994,3943 W 70TH PL,"41.76494425859837,-87.72077814475753",WEST LAWN,13,41.76494425859837,-87.72077814475753
21DT001306,7045 S PULASKI RD,"41.7646958,-87.72200391774194",WEST LAWN,13,41.7646958,-87.72200391774194
22DT001258,4201 W 69TH ST,"41.7666485,-87.72752314546726",WEST LAWN,13,41.7666485,-87.72752314546726
22DT001069,6633 S PULASKI RD,"41.772136683171354,-87.72248332221653",WEST LAWN,13,41.772136683171354,-87.72248332221653
23DT000493,4124 W 63RD ST,"41.77870022458637,-87.72608140030874",WEST LAWN,23,41.77870022458637,-87.72608140030874
23DT000669,4122 W 63RD ST,"41.77880795,-87.72624239552133",WEST LAWN,23,41.77880795,-87.72624239552133
22DT000991,6801 S PULASKI RD,"41.76938855,-87.72217605858269",WEST LAWN,13,41.76938855,-87.72217605858269
22DS04370M,6159 S ARTESIAN AVE,"41.78119315,-87.68464102209302",CHICAGO LAWN,16,41.78119315,-87.68464102209302
20DS77140L,6349 S WESTERN AVE,"41.77804915675573,-87.683499171456",CHICAGO LAWN,16,41.77804915675573,-87.683499171456
22DS04795M,2820 W 63RD ST,"41.779186390792205,-87.6941939940105",CHICAGO LAWN,16,41.779186390792205,-87.6941939940105
23DT000415,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DT000416,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DT000417,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DT000418,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DT000422,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DT000423,3110 W 61ST ST,"41.78272092670012,-87.70120466499394",CHICAGO LAWN,16,41.78272092670012,-87.70120466499394
23DS13066M,2435 W 64TH ST,"41.77729225,-87.68514370037326",CHICAGO LAWN,16,41.77729225,-87.68514370037326
22DS04176M,6301 S WESTERN AVE,"41.778536,-87.683512",CHICAGO LAWN,16,41.778536,-87.683512
21CP001043,6001 S KEDZIE,"41.78426905,-87.70305297993318",CHICAGO LAWN,16,41.78426905,-87.70305297993318
23DS12223M,2413 W 59TH ST,"41.7863531,-87.68452177339168",CHICAGO LAWN,16,41.7863531,-87.68452177339168
22DS03602M,6714 S WESTERN AVE,"41.771386050000004,-87.68377614044391",CHICAGO LAWN,17,41.771386050000004,-87.68377614044391
21DS20599M,6105 S RICHMOND ST,"41.78251775564723,-87.69703413398145",CHICAGO LAWN,16,41.78251775564723,-87.69703413398145
22DS04179M,6128 S WESTERN AVE,"41.78232628868012,-87.6838353204496",CHICAGO LAWN,16,41.78232628868012,-87.6838353204496
21DT00018A,2801 W 71ST ST,"41.7642225,-87.69347947608236",CHICAGO LAWN,18,41.7642225,-87.69347947608236
22DT001819,2801 W 71ST ST,"41.7642225,-87.69347947608236",CHICAGO LAWN,18,41.7642225,-87.69347947608236
23DS12463M,6725 S CAMPBELL AVE,"41.771159600000004,-87.68556595501687",CHICAGO LAWN,17,41.771159600000004,-87.68556595501687
22DS04202M,2435 W 64TH ST,"41.77729225,-87.68514370037326",CHICAGO LAWN,16,41.77729225,-87.68514370037326
22DS04123M,6359 S ARTESIAN AVE,"41.777552099999994,-87.68451134508626",CHICAGO LAWN,16,41.777552099999994,-87.68451134508626
23DS13151M,2422 W 64TH ST,"41.77750848889021,-87.68458793328168",CHICAGO LAWN,16,41.77750848889021,-87.68458793328168
20DT000836,6600 S TROY ST,"41.773388,-87.701883",CHICAGO LAWN,17,41.773388,-87.701883
21DS20615M,6307 S ARTESIAN AVE,"41.77906575,-87.68464296947549",CHICAGO LAWN,16,41.77906575,-87.68464296947549
23DS09565M,6741 S CAMPBELL AVE,"41.77069865,-87.68556792006024",CHICAGO LAWN,17,41.77069865,-87.68556792006024
21DT002789,5900 S SAWYER,"41.7861,-87.704669",CHICAGO LAWN,23,41.7861,-87.704669
21DS20793M,2300 W 63RD ST,"41.7795429,-87.68156237367168",CHICAGO LAWN,16,41.7795429,-87.68156237367168
22DS04149M,5849 S BISHOP ST,"41.78742555,-87.66005593471402",WEST ENGLEWOOD,16,41.78742555,-87.66005593471402
21DT00021A,7101 S ASHLAND AVE,"41.76455115,-87.66326065",WEST ENGLEWOOD,17,41.76455115,-87.66326065
22DS04191M,6220 S DAMEN AVE,"41.78055885,-87.67429811522352",WEST ENGLEWOOD,16,41.78055885,-87.67429811522352
22DS04277M,1721 W 59TH ST,"41.78651665,-87.66774004626198",WEST ENGLEWOOD,15,41.78651665,-87.66774004626198
22DS04186M,1923 W 59TH ST,"41.78656266288996,-87.67253249340321",WEST ENGLEWOOD,15,41.78656266288996,-87.67253249340321
21CP002214,6459 S HONORE ST,"41.77588755,-87.66998907519412",WEST ENGLEWOOD,15,41.77588755,-87.66998907519412
22DS04294M,6343 S THROOP ST,"41.7782988,-87.65661175169123",WEST ENGLEWOOD,16,41.7782988,-87.65661175169123
20DS76031L,5941 S WOOD ST,"41.78548345,-87.66896625",WEST ENGLEWOOD,15,41.78548345,-87.66896625
22DT001820,7050 S DAMEN,"41.76501485,-87.67387276308253",WEST ENGLEWOOD,17,41.76501485,-87.67387276308253
20DS77693L,6612 S LOOMIS BLVD,"41.7735981,-87.65946195921106",WEST ENGLEWOOD,16,41.7735981,-87.65946195921106
22DT001345,6316 S HERMITAGE,"41.778531937761784,-87.66797846312654",WEST ENGLEWOOD,15,41.778531937761784,-87.66797846312654
20DS75875L,5943 S WOOD ST,"41.785414849999995,-87.6689633",WEST ENGLEWOOD,15,41.785414849999995,-87.6689633
22DS04194M,1715 W 59TH ST,"41.7865314,-87.6674759",WEST ENGLEWOOD,15,41.7865314,-87.6674759
22DS04293M,6101 S WOOD ST,"41.782930050000004,-87.6688762056067",WEST ENGLEWOOD,15,41.782930050000004,-87.6688762056067
22DS04167M,1643 W 63RD ST,"41.7792132,-87.66600047259035",WEST ENGLEWOOD,15,41.7792132,-87.66600047259035
22DS04250M,6248 S MARSHFIELD AVE,"41.77972389999999,-87.66566999616515",WEST ENGLEWOOD,15,41.77972389999999,-87.66566999616515
22DS04246M,1651 W 63RD ST,"41.7791895,-87.66625649460303",WEST ENGLEWOOD,15,41.7791895,-87.66625649460303
21CP002398,1850 W MARQUETTE RD,"41.77219794825491,-87.6703401745092",WEST ENGLEWOOD,15,41.77219794825491,-87.6703401745092
22CP000767,1456 W 61ST ST,"41.78333405,-87.6617112250623",WEST ENGLEWOOD,16,41.78333405,-87.6617112250623
22DS04165M,2000 W 69TH ST,"41.768521,-87.673792",WEST ENGLEWOOD,16,41.768521,-87.673792
21CP002213,6451 S HONORE ST,"41.7760891,-87.66992835786802",WEST ENGLEWOOD,15,41.7760891,-87.66992835786802
20CP005520,2139 W 72ND PL,"41.76181925,-87.67742349070922",WEST ENGLEWOOD,17,41.76181925,-87.67742349070922
20CP012141,6704 S WOOD ST,"41.771936333333336,-87.66898533333332",WEST ENGLEWOOD,16,41.771936333333336,-87.66898533333332
22DS04192M,6238 S DAMEN AVE,"41.78060061208737,-87.6740445973918",WEST ENGLEWOOD,16,41.78060061208737,-87.6740445973918
22DS04583M,1244 W 57TH ST,"41.790633549999995,-87.65646060154192",WEST ENGLEWOOD,16,41.790633549999995,-87.65646060154192
22DT001816,7059 S ASHLAND,"41.765199,-87.66347404285048",WEST ENGLEWOOD,17,41.765199,-87.66347404285048
20DS76115L,6501 S HERMITAGE AVE,"41.77564045,-87.66755144099523",WEST ENGLEWOOD,15,41.77564045,-87.66755144099523
22DS03749M,1620 W 59TH ST,"41.78705305,-87.66550370088274",WEST ENGLEWOOD,16,41.78705305,-87.66550370088274
22DS03862M,1620 W 59TH ST,"41.78705305,-87.66550370088274",WEST ENGLEWOOD,16,41.78705305,-87.66550370088274
20DS75889L,5945 S WOOD ST,"41.78534415,-87.66896034999999",WEST ENGLEWOOD,15,41.78534415,-87.66896034999999
22DS04278M,1721 W 59TH ST,"41.78651665,-87.66774004626198",WEST ENGLEWOOD,15,41.78651665,-87.66774004626198
22DS03396M,2101 W 63RD ST,"41.779197,-87.676501",WEST ENGLEWOOD,16,41.779197,-87.676501
21DT002544,310 W 74TH PL,"41.758684,-87.6545515",WEST ENGLEWOOD,17,41.758684,-87.6545515
22DS04254M,1824 W 63RD ST,"41.77945259836883,-87.66999599752303",WEST ENGLEWOOD,15,41.77945259836883,-87.66999599752303
21DT00024A,6900 S ASHLAND AVE,"41.768151200000005,-87.66434750572552",WEST ENGLEWOOD,17,41.768151200000005,-87.66434750572552
21DT00023A,7059 S ASHLAND AVE,"41.765199,-87.66347404285048",WEST ENGLEWOOD,17,41.765199,-87.66347404285048
22DS03391M,6300 S DAMEN AVE,"41.778682,-87.674002",WEST ENGLEWOOD,16,41.778682,-87.674002
22DS04401M,6149 S LOOMIS BLVD,"41.7817271,-87.6591619312538",WEST ENGLEWOOD,16,41.7817271,-87.6591619312538
20DS75804L,5658 S HONORE ST,"41.79043885,-87.67090160264117",WEST ENGLEWOOD,15,41.79043885,-87.67090160264117
22DS04300M,1737 W 59TH ST,"41.78661798750201,-87.66827482486696",WEST ENGLEWOOD,15,41.78661798750201,-87.66827482486696
20DS76122L,5601 S DAMEN AVE,"41.79197595,-87.67399689332143",WEST ENGLEWOOD,15,41.79197595,-87.67399689332143
22DS04190M,1637 W 59TH ST,"41.7866442567841,-87.66609473283414",WEST ENGLEWOOD,15,41.7866442567841,-87.66609473283414
22DS04087M,7042 S MARSHFIELD AVE,"41.76542125,-87.66529052384672",WEST ENGLEWOOD,17,41.76542125,-87.66529052384672
22DS04189M,1854 W 59TH ST,"41.78674594354696,-87.67111144904011",WEST ENGLEWOOD,15,41.78674594354696,-87.67111144904011
22DS04253M,1743 W 59TH ST,"41.786507799999995,-87.66850054747664",WEST ENGLEWOOD,15,41.786507799999995,-87.66850054747664
22DS04272M,1745 W 59TH ST,"41.78661641532984,-87.6683785882304",WEST ENGLEWOOD,15,41.78661641532984,-87.6683785882304
22DS04289M,6337 S ADA ST,"41.7784645,-87.65778365966719",WEST ENGLEWOOD,16,41.7784645,-87.65778365966719
22DS04282M,6200 S DAMEN AVE,"41.781038,-87.674057",WEST ENGLEWOOD,16,41.781038,-87.674057
22DS04163M,1740 W 63RD ST,"41.77956785,-87.66832427519296",WEST ENGLEWOOD,15,41.77956785,-87.66832427519296
22DS04159M,1801 W 63RD ST,"41.779298,-87.669242",WEST ENGLEWOOD,15,41.779298,-87.669242
21DS19793M,7030 S ASHLAND AVE,"41.7654918,-87.66448127185417",WEST ENGLEWOOD,17,41.7654918,-87.66448127185417
23DS12474M,5514 S WOLCOTT AVE,"41.7930567,-87.67214746474576",WEST ENGLEWOOD,15,41.7930567,-87.67214746474576
22DS04197M,1901 W 59TH ST,"41.786426399999996,-87.67193593863637",WEST ENGLEWOOD,15,41.786426399999996,-87.67193593863637
22DS04335M,1901 W 59TH ST,"41.786426399999996,-87.67193593863637",WEST ENGLEWOOD,15,41.786426399999996,-87.67193593863637
23DS12477M,5544 S WOLCOTT AVE,"41.79226,-87.67208402009223",WEST ENGLEWOOD,15,41.79226,-87.67208402009223
22DT001815,7101 S ASHLAND,"41.76455115,-87.66326065",WEST ENGLEWOOD,17,41.76455115,-87.66326065
22DS04160M,6825 S WINCHESTER AVE,"41.7695213,-87.67218914310381",WEST ENGLEWOOD,17,41.7695213,-87.67218914310381
20DS75941L,6414 S ASHLAND AVE,"41.777305006260704,-87.66427149191664",WEST ENGLEWOOD,15,41.777305006260704,-87.66427149191664
22DS04368M,5900 S LOOMIS BLVD,"41.786691,-87.659647",WEST ENGLEWOOD,16,41.786691,-87.659647
22DS04225M,1236 W 64TH ST,"41.7779659,-87.65588519973457",WEST ENGLEWOOD,16,41.7779659,-87.65588519973457
22DS04247M,1510 W GARFIELD BLVD,"41.79360439655951,-87.66255040701392",WEST ENGLEWOOD,16,41.79360439655951,-87.66255040701392
22DS04188M,1850 W 59TH ST,"41.78674638870939,-87.67107548980802",WEST ENGLEWOOD,15,41.78674638870939,-87.67107548980802
22DS04161M,6301 S DAMEN AVE,"41.778686,-87.673782",WEST ENGLEWOOD,15,41.778686,-87.673782
20DS76168L,6500 S MARSHFIELD AVE,"41.775686449999995,-87.6657206343659",WEST ENGLEWOOD,15,41.775686449999995,-87.6657206343659
22DS04252M,2033 W 69TH ST,"41.76821525,-87.67497882191685",WEST ENGLEWOOD,17,41.76821525,-87.67497882191685
22DS04172M,6249 S WOLCOTT AVE,"41.78051706975783,-87.671402382554",WEST ENGLEWOOD,15,41.78051706975783,-87.671402382554
20DS75908L,5516 S DAMEN AVE,"41.79284890141195,-87.67437305907809",WEST ENGLEWOOD,15,41.79284890141195,-87.67437305907809
20DS75916L,5524 S DAMEN AVE,"41.79278735211793,-87.67437158861715",WEST ENGLEWOOD,15,41.79278735211793,-87.67437158861715
22DS04166M,1641 W 63RD ST,"41.7792092,-87.66590958890664",WEST ENGLEWOOD,15,41.7792092,-87.66590958890664
22DS04298M,6137 S THROOP ST,"41.7821373,-87.6568271",WEST ENGLEWOOD,16,41.7821373,-87.6568271
22DS04244M,1953 W 63RD ST,"41.779114449999994,-87.67352997909461",WEST ENGLEWOOD,15,41.779114449999994,-87.67352997909461
22DT001344,6318 S HERMITAGE,"41.77851230498201,-87.66797789601736",WEST ENGLEWOOD,15,41.77851230498201,-87.66797789601736
20DS75927L,5500 S DAMEN AVE,"41.79328635,-87.67448629946347",WEST ENGLEWOOD,15,41.79328635,-87.67448629946347
22DS04174M,1950 W 63RD ST,"41.779584150000005,-87.67350947008423",WEST ENGLEWOOD,15,41.779584150000005,-87.67350947008423
22DS04145M,6349 S ELIZABETH ST,"41.778026800000006,-87.6555064849291",WEST ENGLEWOOD,16,41.778026800000006,-87.6555064849291
22DS04135M,7059 S HALSTED ST,"41.76596677521923,-87.64432193001925",ENGLEWOOD,6,41.76596677521923,-87.64432193001925
21DS19144M,7056 S PARNELL AVE,"41.76543805,-87.63870358891171",ENGLEWOOD,6,41.76543805,-87.63870358891171
21DT001197,5649 S PRINCETON,"41.7912886,-87.6326408679661",ENGLEWOOD,3,41.7912886,-87.6326408679661
22DS04283M,5749 S PEORIA ST,"41.78973906035202,-87.64736141772109",ENGLEWOOD,16,41.78973906035202,-87.64736141772109
22DS04371M,6441 S ABERDEEN ST,"41.7765691,-87.65170058734029",ENGLEWOOD,16,41.7765691,-87.65170058734029
21DT002780,343 W 63RD ST,"41.779837858158395,-87.63438774037404",ENGLEWOOD,20,41.779837858158395,-87.63438774037404
22DS04357M,6448 S ABERDEEN ST,"41.77639115,-87.65226813204399",ENGLEWOOD,16,41.77639115,-87.65226813204399
22DS03916M,5519 S CARPENTER ST,"41.79321385,-87.65091281379782",ENGLEWOOD,16,41.79321385,-87.65091281379782
22DS04234M,5848 S PEORIA ST,"41.7872567,-87.64758860183912",ENGLEWOOD,16,41.7872567,-87.64758860183912
22CP001604,1049 W MARQUETTE RD,"41.772214000000005,-87.65139034923386",ENGLEWOOD,16,41.772214000000005,-87.65139034923386
22DS04164M,5730 S GREEN ST,"41.789683249999996,-87.64652324263244",ENGLEWOOD,16,41.789683249999996,-87.64652324263244
22DS04136M,6530 S MORGAN ST,"41.77509215,-87.64978070000001",ENGLEWOOD,6,41.77509215,-87.64978070000001
21DS18451M,6945 S CARPENTER ST,"41.767695193023684,-87.65043428154198",ENGLEWOOD,6,41.767695193023684,-87.65043428154198
22DS04683M,5936 S UNION AVE,"41.78605126694817,-87.64262090636919",ENGLEWOOD,20,41.78605126694817,-87.64262090636919
22DS04301M,6426 S SANGAMON ST,"41.77708255,-87.64864536568793",ENGLEWOOD,16,41.77708255,-87.64864536568793
22CP001430,6345 S ABERDEEN,"41.77831275,-87.65176834754098",ENGLEWOOD,16,41.77831275,-87.65176834754098
22CS000494,260 W 65TH ST,"41.7767531,-87.63248147455829",ENGLEWOOD,20,41.7767531,-87.63248147455829
22DS04211M,5742 S CARPENTER ST,"41.789780438122094,-87.65122829498561",ENGLEWOOD,16,41.789780438122094,-87.65122829498561
21DS20741M,932 W 59TH ST,"41.787053327869295,-87.648810877032",ENGLEWOOD,16,41.787053327869295,-87.648810877032
22DS04284M,932 W 59TH ST,"41.787053327869295,-87.648810877032",ENGLEWOOD,16,41.787053327869295,-87.648810877032
22DS02288M,7059 S HALSTED ST,"41.76596677521923,-87.64432193001925",ENGLEWOOD,6,41.76596677521923,-87.64432193001925
22DS04150M,5801 S PEORIA ST,"41.7886938,-87.64717524715746",ENGLEWOOD,16,41.7886938,-87.64717524715746
22DS04210M,5621 S CARPENTER ST,"41.7917425,-87.65088083589805",ENGLEWOOD,16,41.7917425,-87.65088083589805
22DS04216M,5738 S CARPENTER ST,"41.78941865,-87.6513838422396",ENGLEWOOD,16,41.78941865,-87.6513838422396
21DS47172M,6215 S MORGAN ST,"41.7809709,-87.64939929662184",ENGLEWOOD,16,41.7809709,-87.64939929662184
21DT000783,7356 S HALSTED ST,"41.76054072498492,-87.64440474869468",ENGLEWOOD,6,41.76054072498492,-87.64440474869468
22DS04279M,6124 S GREEN ST,"41.78258085,-87.6463659990678",ENGLEWOOD,16,41.78258085,-87.6463659990678
22DS04239M,5734 S SANGAMON ST,"41.78954125,-87.64892610157358",ENGLEWOOD,16,41.78954125,-87.64892610157358
22DS04221M,6408 S SANGAMON ST,"41.77754855,-87.64867168625437",ENGLEWOOD,16,41.77754855,-87.64867168625437
22DS04156M,5722 S SANGAMON ST,"41.78992985,-87.6489825865257",ENGLEWOOD,16,41.78992985,-87.6489825865257
22DS04067M,7250 S EMERALD AVE,"41.762477448979595,-87.6430716122449",ENGLEWOOD,6,41.762477448979595,-87.6430716122449
21DS20811M,6701 S RACINE AVE,"41.77215175,-87.65404249008475",ENGLEWOOD,16,41.77215175,-87.65404249008475
22DS04157M,5710 S PEORIA ST,"41.79021015,-87.64779308792544",ENGLEWOOD,16,41.79021015,-87.64779308792544
22DS04229M,5722 S PEORIA ST,"41.789902749999996,-87.6477708494186",ENGLEWOOD,16,41.789902749999996,-87.6477708494186
21DT00029A,810 W 59TH ST,"41.787263949999996,-87.64562441835085",ENGLEWOOD,16,41.787263949999996,-87.64562441835085
22CP001431,6350 S ABERDEEN,"41.778169000000005,-87.65230687533901",ENGLEWOOD,16,41.778169000000005,-87.65230687533901
22DS04235M,6410 S MAY ST,"41.77740025,-87.65350217284157",ENGLEWOOD,16,41.77740025,-87.65350217284157
20DT000786,6601 S GREEN ST,"41.774151,-87.645748",ENGLEWOOD,6,41.774151,-87.645748
22DS04082M,6419 S MAY ST,"41.7772068,-87.65293905372882",ENGLEWOOD,16,41.7772068,-87.65293905372882
22DS04080M,932 W 59TH ST,"41.787053327869295,-87.648810877032",ENGLEWOOD,16,41.787053327869295,-87.648810877032
22DS04238M,5726 S SANGAMON ST,"41.78984595,-87.64900432785714",ENGLEWOOD,16,41.78984595,-87.64900432785714
22DS03486M,6651 S HALSTED ST,"41.77292614262915,-87.6444993136584",ENGLEWOOD,6,41.77292614262915,-87.6444993136584
22DS04220M,6105 S GREEN ST,"41.78308665,-87.64580909428125",ENGLEWOOD,16,41.78308665,-87.64580909428125
22DS04276M,6120 S GREEN ST,"41.78272355,-87.64637272179377",ENGLEWOOD,16,41.78272355,-87.64637272179377
22DS04151M,5757 S PEORIA ST,"41.7889696,-87.64709435555739",ENGLEWOOD,16,41.7889696,-87.64709435555739
22DS04281M,5757 S PEORIA ST,"41.7889696,-87.64709435555739",ENGLEWOOD,16,41.7889696,-87.64709435555739
22DS04242M,5756 S SANGAMON ST,"41.7889184,-87.64902357699458",ENGLEWOOD,16,41.7889184,-87.64902357699458
22DS04295M,5613 S CARPENTER ST,"41.791938349999995,-87.65089335677966",ENGLEWOOD,16,41.791938349999995,-87.65089335677966
21DT000747,935 W MARQUETTE RD,"41.7722511,-87.64859554867549",ENGLEWOOD,6,41.7722511,-87.64859554867549
23DS10124M,6208 S MAY ST,"41.781095199999996,-87.6535795",ENGLEWOOD,16,41.781095199999996,-87.6535795
22DS04299M,6420 S MORGAN ST,"41.7772049,-87.6498316",ENGLEWOOD,16,41.7772049,-87.6498316
22DS03505M,5528 S CARPENTER ST,"41.7929251,-87.6514933203125",ENGLEWOOD,16,41.7929251,-87.6514933203125
22DS04154M,6224 S ABERDEEN ST,"41.780712750000006,-87.65242977504553",ENGLEWOOD,16,41.780712750000006,-87.65242977504553
22DS04153M,5753 S PEORIA ST,"41.78911025,-87.64715416589372",ENGLEWOOD,16,41.78911025,-87.64715416589372
22DS02589M,6637 S HALSTED ST,"41.77302214582098,-87.6445019224408",ENGLEWOOD,6,41.77302214582098,-87.6445019224408
22DS04274M,6114 S GREEN ST,"41.78288405,-87.6463577",ENGLEWOOD,16,41.78288405,-87.6463577
22DS04162M,5727 S PEORIA ST,"41.7897381,-87.64717330532994",ENGLEWOOD,16,41.7897381,-87.64717330532994
