,Docket Number,Violation Date,Violation Address,Issuing Department Code,Imposed Fine Detailed,year,month,date,season,City,State,Cleaned Address,Corrected
1897,22DT000676,2022-01-10,3407 W BELMONT,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,3407 W BELMONT,
1898,22DT000678,2022-01-11,1252 W WRIGHTWOOD,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,1252 W WRIGHTWOOD,
1899,22DT000679,2022-01-12,623 W MONROE ST,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,623 W MONROE ST,
1900,22DT000679,2022-01-12,623 W MONROE ST,TRANPORT,500.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,623 W MONROE ST,
1901,22DT000680,2022-01-12,627 W RANDOLPH ST,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,627 W RANDOLPH ST,
1902,22DT000681,2022-01-11,1248 W WRIGHTWOOD,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,1248 W WRIGHTWOOD,
1903,22DT000692,2022-01-20,1858 N SEDGWICK ST,TRANPORT,150.0,2022,1,2022-01-20,2021-2022,Chicago,Illinois,1858 N SEDGWICK ST,
1904,22DT000694,2022-01-05,1721 W JULIAN,TRANPORT,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,1721 W JULIAN,
1905,22DT000695,2022-01-10,610 W 43RD PL,TRANPORT,50.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,610 W 43RD PL,
1906,22DT000696,2022-01-10,2800 S WALLACE,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,2800 S WALLACE,
1907,22DT000697,2022-01-20,2601 S WELLS,TRANPORT,150.0,2022,1,2022-01-20,2021-2022,Chicago,Illinois,2601 S WELLS,
1908,22DT000698,2022-01-10,3347 S CARPENTER,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,3347 S CARPENTER,
1909,22DT000700,2022-01-10,535 W 36TH ST,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,535 W 36TH ST,
1910,22DT000701,2022-01-11,3714 S HALSTED,TRANPORT,50.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,3714 S HALSTED,
1911,22DT000701,2022-01-11,3714 S HALSTED,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,3714 S HALSTED,
1912,22DT000702,2022-01-18,2924 S LOOMIS,TRANPORT,500.0,2022,1,2022-01-18,2021-2022,Chicago,Illinois,2924 S LOOMIS,
1913,22DT000711,2022-01-10,3720 S UNION,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,3720 S UNION,
1914,22DT000712,2022-01-11,2059 W AUGUSTA,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,2059 W AUGUSTA,
1915,22DT000713,2022-01-07,1980 N CLYBOURN,TRANPORT,500.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,1980 N CLYBOURN,
1916,22DT000714,2022-01-04,18 W WASHINGTON,TRANPORT,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,18 W WASHINGTON,
1917,22DT000714,2022-01-04,18 W WASHINGTON,TRANPORT,500.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,18 W WASHINGTON,
1918,22DT000715,2022-01-11,920 N HOYNE,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,920 N HOYNE,
1919,22DT000715,2022-01-11,920 N HOYNE,TRANPORT,500.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,920 N HOYNE,
1920,22DT000726,2022-01-12,133 S ASHLAND,TRANPORT,50.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,133 S ASHLAND,
1921,22DT000755,2022-01-12,1664 S BLUE ISLAND,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,1664 S BLUE ISLAND,
1922,22DT000755,2022-01-12,1664 S BLUE ISLAND,TRANPORT,500.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,1664 S BLUE ISLAND,
1923,22DT000756,2022-01-11,100  UNKNOWN,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,100  UNKNOWN,
1924,22DT000757,2022-01-10,1001 W CULLERTON,TRANPORT,110.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,1001 W CULLERTON,
1925,22DT000758,2022-01-10,3415 S ARCHER,TRANPORT,0.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,3415 S ARCHER,
1926,22DT000768,2022-01-11,1959 W GRAND,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,1959 W GRAND AVE,True
1927,22DT000769,2022-01-13,1901 W OHIO ST,TRANPORT,150.0,2022,1,2022-01-13,2021-2022,Chicago,Illinois,1901 W OHIO ST,
1928,22DT000769,2022-01-13,1901 W OHIO ST,TRANPORT,500.0,2022,1,2022-01-13,2021-2022,Chicago,Illinois,1901 W OHIO ST,
1929,22DT000770,2022-01-12,3045 N SOUTHPORT,TRANPORT,80.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,3045 N SOUTHPORT,
1930,22DT000771,2022-01-12,3139 N PAULINA ST,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,3139 N PAULINA ST,
1931,22DT000771,2022-01-12,3139 N PAULINA ST,TRANPORT,500.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,3139 N PAULINA ST,
1932,22DT000772,2022-01-12,2219 W WELLINGTON,TRANPORT,50.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2219 W WELLINGTON,
1933,22DT000772,2022-01-12,2219 W WELLINGTON,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2219 W WELLINGTON,
1934,22DT000773,2022-01-12,2902 N SEELEY ST,TRANPORT,0.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2902 N SEELEY AVE,True
1935,22DT000773,2022-01-12,2902 N SEELEY ST,TRANPORT,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2902 N SEELEY AVE,True
1936,22DT000774,2022-01-11,2900 N LINCOLN,TRANPORT,0.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,2900 N LINCOLN,
1937,22DT000774,2022-01-11,2900 N LINCOLN,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,2900 N LINCOLN,
1938,22DT000775,2022-01-11,3008 N LINCOLN,TRANPORT,0.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,3008 N LINCOLN,
1939,22DT000776,2022-01-11,1401 N MILWAUKEE,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,1401 N MILWAUKEE,
1940,22DT000793,2022-01-10,1728 W 18TH PL,TRANPORT,0.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,1728 W 18TH PL,
1941,22DT000803,2022-01-11,1312 W 31ST ST,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,1312 W 31ST ST,
1942,22DT000804,2022-01-11,3337 S MORGAN,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,3337 S MORGAN,
1943,22DT000815,2022-01-18,13220 S BALTIMORE,TRANPORT,150.0,2022,1,2022-01-18,2021-2022,Chicago,Illinois,13220 S BALTIMORE,
1944,22DT000820,2022-01-10,2758 N MOZART ST,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,2758 N MOZART ST,
1945,22DT000821,2022-01-07,2300 W BELMONT,TRANPORT,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,2300 W BELMONT,
1946,22DT000822,2022-01-05,1801 N WINNEBAGO,TRANPORT,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,1801 N WINNEBAGO,
1947,22DT000822,2022-01-05,1801 N WINNEBAGO,TRANPORT,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,1801 N WINNEBAGO,
1948,22DT000823,2022-01-10,2910 W ARMITAGE,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,2910 W ARMITAGE,
1949,22DT000824,2022-01-11,470 N OGDEN,TRANPORT,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,470 N OGDEN,
1950,22DT000825,2022-01-07,2519 N CALIFORNIA,TRANPORT,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,2519 N CALIFORNIA,
1951,22DT000826,2022-01-07,2824 W ARMITAGE,TRANPORT,50.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,2824 W ARMITAGE,
1952,22DT000827,2022-01-07,2534 N ELSTON,TRANPORT,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,2534 N ELSTON,
1953,22DT000828,2022-01-06,1331 N WICKER PARK,TRANPORT,0.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,1331 N WICKER PARK,
1954,22DT000829,2022-01-05,2426 N LINDEN PL,TRANPORT,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,2426 N LINDEN PL,
1955,22DT000829,2022-01-05,2426 N LINDEN PL,TRANPORT,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,2426 N LINDEN PL,
1956,22DT000836,2022-01-10,6868 N WESTERN,TRANPORT,0.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6868 N WESTERN,
1957,22DT000836,2022-01-10,6868 N WESTERN,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6868 N WESTERN,
1958,22DT000837,2022-01-10,6550 N CLARK ST,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6550 N CLARK ST,
1959,22DT000837,2022-01-10,6550 N CLARK ST,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6550 N CLARK ST,
1960,22DT000838,2022-01-10,5632 N WESTERN,TRANPORT,0.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,5632 N WESTERN,
1961,22DT000839,2022-01-10,6320 N LINCOLN,TRANPORT,50.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6320 N LINCOLN,
1962,22DT000839,2022-01-10,6320 N LINCOLN,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6320 N LINCOLN,
1963,22DT000839,2022-01-10,6320 N LINCOLN,TRANPORT,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6320 N LINCOLN,
1964,22DT000840,2022-01-10,6934 N CLARK ST,TRANPORT,0.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6934 N CLARK ST,
1965,22DT000840,2022-01-10,6934 N CLARK ST,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6934 N CLARK ST,
1966,22DT000841,2022-01-10,6700 N WESTERN,TRANPORT,150.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,6700 N WESTERN,
1967,22DT000842,2022-01-25,2350 N NARRAGANSETT,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2350 N NARRAGANSETT,
1968,22DT000842,2022-01-25,2350 N NARRAGANSETT,TRANPORT,50.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2350 N NARRAGANSETT,
1969,22DT000843,2022-01-25,6600 W GRAND,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,6600 W GRAND AVE,True
1970,22DT000846,2022-01-26,2214 N CICERO,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2214 N CICERO,
1971,22DT000847,2022-01-25,2725 N HARLEM,TRANPORT,100.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2725 N HARLEM,
1972,22DT000847,2022-01-25,2725 N HARLEM,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2725 N HARLEM,
1973,22DT000848,2022-01-25,5410 W ROOSEVELT RD,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5410 W ROOSEVELT RD,
1974,22DT000849,2022-01-25,5614 W GRAND,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5614 W GRAND AVE,True
1975,22DT000850,2022-01-25,2719 N HARLEM,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2719 N HARLEM,
1976,22DT000851,2022-01-26,2950 N CICERO,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2950 N CICERO,
1977,22DT000852,2022-01-25,6359 W GRAND,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,6359 W GRAND AVE,True
1978,22DT000893,2022-01-25,1015 N PULASKI,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1015 N PULASKI,
1979,22DT000894,2022-01-26,3826 N LAKE ST,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3826 W LAKE ST,True
1980,22DT000894,2022-01-26,3826 N LAKE ST,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3826 W LAKE ST,True
1981,22DT000894,2022-01-26,3826 N LAKE ST,TRANPORT,350.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3826 W LAKE ST,True
1982,22DT000899,2021-02-17,5525 W DIVISION,TRANPORT,500.0,2021,2,2021-02-17,2020-2021,Chicago,Illinois,5525 W DIVISION,
1983,22DT000900,2021-02-19,1505 N LARAMIE,TRANPORT,0.0,2021,2,2021-02-19,2020-2021,Chicago,Illinois,1505 N LARAMIE,
1984,22DT000900,2021-02-19,1505 N LARAMIE,TRANPORT,500.0,2021,2,2021-02-19,2020-2021,Chicago,Illinois,1505 N LARAMIE,
1985,22DT000904,2022-01-25,2966 N LINCOLN,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2966 N LINCOLN,
1986,22DT000905,2022-01-25,2435 N ASHLAND,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2435 N ASHLAND,
1987,22DT000906,2022-01-27,1111 W MARSHFIELD,TRANPORT,0.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1111 N MARSHFIELD,True
1988,22DT000912,2022-01-26,2820 W LYNDALE ST,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2820 W LYNDALE ST,
1989,22DT000917,2022-01-26,3020 N ASHLAND,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3020 N ASHLAND,
1990,22DT000929,2022-01-16,4057 W LAWRENCE,TRANPORT,0.0,2022,1,2022-01-16,2021-2022,Chicago,Illinois,4057 W LAWRENCE,
1991,22DT000944,2022-01-26,4331 W BELMONT,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,4331 W BELMONT,
1992,22DT000946,2022-01-25,4512 W DIVERSEY,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,4512 W DIVERSEY,
1993,22DT000946,2022-01-25,4512 W DIVERSEY,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,4512 W DIVERSEY,
1994,22DT000947,2022-01-25,4621 W BELMONT,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,4621 W BELMONT,
1995,22DT000948,2022-01-25,4645 W DIVERSEY,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,4645 W DIVERSEY,
1996,22DT000950,2022-01-25,5129 W BELMONT,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5129 W BELMONT,
1997,22DT000952,2022-01-26,3113 N CICERO,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3113 N CICERO,
1998,22DT000953,2022-01-26,2521 N CALIFORNIA,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2521 N CALIFORNIA,
1999,22DT000953,2022-01-26,2521 N CALIFORNIA,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2521 N CALIFORNIA,
2000,22DT000954,2022-01-26,2810 W LOGAN,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2810 W LOGAN,
2001,22DT000956,2022-01-26,2604 N ELSTON,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2604 N ELSTON,
2002,22DT000957,2022-01-25,1951 W DICKENS,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1951 W DICKENS,
2003,22DT000958,2022-01-26,3015 N LINCOLN,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3015 N LINCOLN,
2004,22DT000958,2022-01-26,3015 N LINCOLN,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3015 N LINCOLN,
2005,22DT000959,2022-01-26,3019 N LINCOLN,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3019 N LINCOLN,
2006,22DT000960,2022-01-26,3020 N LINCOLN,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3020 N LINCOLN,
2007,22DT000961,2022-01-26,3033 N LINCOLN,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3033 N LINCOLN,
2008,22DT000962,2022-01-30,5762 N MILWAUKEE,TRANPORT,150.0,2022,1,2022-01-30,2021-2022,Chicago,Illinois,5762 N MILWAUKEE,
2009,22DT000963,2022-01-30,6019 N MILWAUKEE,TRANPORT,150.0,2022,1,2022-01-30,2021-2022,Chicago,Illinois,6019 N MILWAUKEE,
2010,22DT000963,2022-01-30,6019 N MILWAUKEE,TRANPORT,500.0,2022,1,2022-01-30,2021-2022,Chicago,Illinois,6019 N MILWAUKEE,
2011,22DT000964,2022-01-30,5941 N MILWAUKEE,TRANPORT,150.0,2022,1,2022-01-30,2021-2022,Chicago,Illinois,5941 N MILWAUKEE,
2012,22DT000965,2022-01-30,5215 N MILWAUKEE,TRANPORT,150.0,2022,1,2022-01-30,2021-2022,Chicago,Illinois,5215 N MILWAUKEE,
2013,22DT000966,2022-01-27,2775 N ELSTON,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,2775 N ELSTON,
2014,22DT000966,2022-01-27,2775 N ELSTON,TRANPORT,500.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,2775 N ELSTON,
2015,22DT000967,2022-01-27,1858 N WESTERN,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1858 N WESTERN,
2016,22DT000968,2022-01-27,1457 W BELMONT,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1457 W BELMONT,
2017,22DT000969,2022-01-06,3801 W 76TH ST,TRANPORT,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,3801 W 76TH ST,
2018,22DT000971,2022-01-25,2513 N LINCOLN,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2513 N LINCOLN,
2019,22DT000973,2022-01-25,1616 N WELLS ST,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1616 N WELLS ST,
2020,22DT000974,2022-01-25,159 W KINZIE ST,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,159 W KINZIE ST,
2021,22DT000974,2022-01-25,159 W KINZIE ST,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,159 W KINZIE ST,
2022,22DT000975,2022-01-25,1721 S PAULINA ST,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1721 S PAULINA ST,
2023,22DT000976,2022-01-25,630 W HARRISON ST,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,630 W HARRISON ST,
2024,22DT000977,2022-01-25,947 W VAN BUREN ST,TRANPORT,50.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,947 W VAN BUREN ST,
2025,22DT000979,2022-01-27,2625 N WILTON,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,2625 N WILTON,
2026,22DT000982,2022-01-27,701 W DIVERSEY,TRANPORT,0.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,701 W DIVERSEY,
2027,22DT000983,2022-01-26,25 E CEDAR ST,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,25 E CEDAR ST,
2028,22DT000984,2022-01-26,21 E CEDAR ST,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,21 E CEDAR ST,
2029,22DT000985,2022-01-26,4 E CEDAR ST,TRANPORT,0.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,4 E CEDAR ST,
2030,22DT000985,2022-01-26,4 E CEDAR ST,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,4 E CEDAR ST,
2031,22DT000986,2022-01-25,325 W EUGENIE ST,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,325 W EUGENIE ST,
2032,22DT000987,2022-01-25,2038 W WALTON,TRANPORT,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2038 W WALTON,
2033,22DT000991,2022-01-06,6801 S PULASKI RD,TRANPORT,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,6801 S PULASKI RD,
2034,22DT000992,2022-01-06,6702 S PULASKI RD,TRANPORT,0.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,6702 S PULASKI RD,
2035,22DT000992,2022-01-06,6702 S PULASKI RD,TRANPORT,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,6702 S PULASKI RD,
2036,22DT000993,2022-01-06,6836 S PULASKI RD,TRANPORT,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,6836 S PULASKI RD,
2037,22DT000994,2022-01-06,3943 W 70TH PL,TRANPORT,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,3943 W 70TH PL,
2038,22DT000996,2022-01-06,6855 S PULASKI RD,TRANPORT,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,6855 S PULASKI RD,
2039,22DT000997,2022-01-26,3000 S NORMAL,TRANPORT,50.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,3000 S NORMAL,
2040,22DT000998,2022-01-25,229 W EUGENIE ST,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,229 W EUGENIE ST,
2041,22DT000999,2022-01-25,600 W 26TH ST,TRANPORT,50.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,600 W 26TH ST,
2042,22DT001000,2022-01-26,154 W SUPERIOR,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,154 W SUPERIOR,
2043,22DT001001,2022-01-25,1252 W DICKENS,TRANPORT,99.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1252 W DICKENS,
2044,22DT001001,2022-01-25,1252 W DICKENS,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1252 W DICKENS,
2045,22DT001002,2022-01-26,946 W 31ST PL,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,946 W 31ST PL,
2046,22DT001003,2022-01-26,2935 S LYMAN,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2935 S LYMAN,
2047,22DT001004,2022-01-25,1626 W BLACKHAWK,TRANPORT,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1626 W BLACKHAWK,
2048,22DT001005,2022-01-26,2907 S UNION,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,2907 S UNION,
2049,22DT001012,2022-01-25,2153 W SCHILLER,TRANPORT,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,2153 W SCHILLER,
2050,22DT001014,2022-01-28,67 W SCHILLER,TRANPORT,500.0,2022,1,2022-01-28,2021-2022,Chicago,Illinois,67 W SCHILLER,
2051,22DT001016,2022-01-27,1414 N NOBLE,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1414 N NOBLE,
2052,22DT001017,2022-01-27,3714 S HALSTED,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,3714 S HALSTED,
2053,22DT001019,2022-01-27,2471 S SENOUR,TRANPORT,500.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,2471 S SENOUR,
2054,22DT001020,2022-01-27,1418 W BLACKHAWK,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1418 W BLACKHAWK,
2055,22DT001020,2022-01-27,1418 W BLACKHAWK,TRANPORT,500.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,1418 W BLACKHAWK,
2056,22DT001036,2022-01-31,4401 N CHRISTIANA,TRANPORT,50.0,2022,1,2022-01-31,2021-2022,Chicago,Illinois,4401 N CHRISTIANA,
2057,22DT001036,2022-01-31,4401 N CHRISTIANA,TRANPORT,500.0,2022,1,2022-01-31,2021-2022,Chicago,Illinois,4401 N CHRISTIANA,
2058,22DT001037,2022-01-26,4024 N KEDZIE,TRANPORT,50.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,4024 N KEDZIE,
2059,22DT001037,2022-01-26,4024 N KEDZIE,TRANPORT,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,4024 N KEDZIE,
2060,22DT001041,2022-01-04,1233 S WABASH,TRANPORT,100.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1233 S WABASH,
2061,22DT001041,2022-01-04,1233 S WABASH,TRANPORT,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1233 S WABASH,
2062,22DT001042,2022-01-04,1100 E 47TH ST,TRANPORT,0.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1100 E 47TH ST,
2063,22DT001042,2022-01-04,1100 E 47TH ST,TRANPORT,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1100 E 47TH ST,
2064,22DT001043,2022-01-04,1235 S WABASH,TRANPORT,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1235 S WABASH,
2065,22DT001044,2022-01-04,1221 S WABASH,TRANPORT,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1221 S WABASH,
2066,22DT001045,2022-01-04,4646 S DREXEL,TRANPORT,0.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,4646 S DREXEL,
2067,22DT001046,2022-02-07,3356 N SHEFFIELD,TRANPORT,0.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,3356 N SHEFFIELD,
2068,22DT001046,2022-02-07,3356 N SHEFFIELD,TRANPORT,500.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,3356 N SHEFFIELD,
2069,22DT001047,2022-02-01,43 N PINE,TRANPORT,0.0,2022,2,2022-02-01,2021-2022,Chicago,Illinois,43 N PINE,
2070,22DT001047,2022-02-01,43 N PINE,TRANPORT,150.0,2022,2,2022-02-01,2021-2022,Chicago,Illinois,43 N PINE,
2071,22DT001051,2022-01-31,2400 N OAKLEY,TRANPORT,0.0,2022,1,2022-01-31,2021-2022,Chicago,Illinois,2400 N OAKLEY,
2072,22DT001054,2022-01-26,10259 S MICHIGAN,TRANPORT,500.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,10259 S MICHIGAN,
2073,22DT001065,2022-01-27,45 W 103RD ST,TRANPORT,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,45 W 103RD ST,
2074,22DT001065,2022-01-27,45 W 103RD ST,TRANPORT,500.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,45 W 103RD ST,
